id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
231,2024-06-21,75347977X,7358.21,GBP,Tarjeta,9793.88,2024-06-21,18538.66,,,,,,,  ,NO
342,2022-06-02,85093795M,-4734.28,MXN,Transferencia,9209.72,2022-06-02,68659.64,,,,,,,  ,NO
460,2025-12-27,30345990N,-9264.86,EUR,Transferencia,9956.89,2025-12-27,32005.79,,,,,,,  ,NO
485,2023-06-02,79569381T,-7852.6,GBP,Bizum,9505.25,2023-06-02,54996.82,,,,,,,  ,NO
490,2024-04-08,43848802P,9369.02,GBP,Tarjeta,9881.82,2024-04-08,65776.26,,,,,,,  ,NO
385,2024-06-20,79159676B,-1891.92,MXN,Transferencia,9807.79,2024-06-20,33946.81,,,,,,,  ,NO
35,2024-09-15,24798699O,3353.42,USD,Transferencia,9773.66,2024-09-15,101248.24,,,,,,,  ,NO
93,2023-07-03,73146266O,6955.91,EUR,Tarjeta,9866.11,2023-07-03,53411.32,,,,,,,  ,NO
84,2023-04-22,10419151C,6707.88,EUR,Tarjeta,9199.11,2023-04-22,97824.47,,,,,,,  ,NO
145,2024-06-12,98185046S,3231.09,EUR,Retirada Efectivo,9656.14,2024-06-12,72439.26,,,,,,,  ,NO
96,2023-05-25,10693215L,4730.04,USD,Tarjeta,9058.03,2023-05-25,32031.79,,,,,,,  ,NO
113,2025-10-15,31074993G,9209.71,GBP,Tarjeta,9571.01,2025-10-15,49922.81,,,,,,,  ,NO
113,2023-10-14,45752549M,8378.82,JPY,Retirada Efectivo,9571.01,2023-10-14,36401.89,,,,,,,  ,NO
112,2022-09-01,81199383E,-7870.63,EUR,Transferencia,8736.6,2022-12-20,75147.78,,,,,,,  ,NO
225,2023-10-22,71940926G,163.42,USD,Transferencia,9803.91,2023-10-22,131111.79,,,,,,,  ,NO
169,2025-03-20,72910747G,1898.04,JPY,Bizum,9870.93,2025-03-20,118554.45,,,,,,,  ,NO
20,2024-01-18,89480137N,3584.62,GBP,Retirada Efectivo,9653.0,2024-01-18,39307.14,,,,,,,  ,NO
180,2023-03-11,53154284S,4605.99,MXN,Tarjeta,9706.98,2023-03-11,30320.33,,,,,,,  ,NO
199,2025-06-28,30865514P,-8852.64,GBP,Transferencia,9302.81,2025-06-28,37970.41,,,,,,,  ,NO
307,2022-01-20,56278577Q,9949.27,MXN,Retirada Efectivo,9992.36,2022-01-20,29688.68,,,,,,,  ,NO
89,2022-08-24,12152426J,7408.8,GBP,Retirada Efectivo,9696.89,2022-08-24,34125.25,,,,,,,  ,NO
50,2025-04-13,58468452H,5701.01,GBP,Tarjeta,9506.65,2025-04-13,33631.73,,,,,,,  ,NO
14,2025-01-08,39469908X,850.36,GBP,Transferencia,9736.19,2025-01-08,26435.98,,,,,,,  ,NO
89,2023-05-25,41295892M,711.29,MXN,Retirada Efectivo,9696.89,2023-05-25,91970.09,,,,,,,  ,NO
319,2024-10-08,35884733V,678.32,GBP,Retirada Efectivo,9725.96,2024-10-08,59095.83,,,,,,,  ,NO
139,2023-11-02,54850182T,1500.49,GBP,Retirada Efectivo,9790.69,2023-11-02,65697.37,,,,,,,  ,NO
117,2024-05-31,54500718X,8378.74,JPY,Tarjeta,9708.65,2024-05-31,22647.46,,,,,,,  ,NO
468,2022-07-15,84884573Q,-8789.21,MXN,Transferencia,9842.87,2022-07-15,43338.66,,,,,,,  ,NO
395,2025-10-22,89480137N,5857.68,EUR,Bizum,9094.64,2025-10-22,39307.14,,,,,,,  ,NO
145,2023-01-11,74808251G,2396.41,JPY,Bizum,9656.14,2023-01-11,39226.06,,,,,,,  ,NO
450,2024-05-30,39970393T,6349.58,MXN,Tarjeta,9973.23,2024-05-30,45134.68,,,,,,,  ,NO
344,2024-07-10,98052728Y,8909.97,MXN,Tarjeta,9500.84,2024-07-10,63111.42,,,,,,,  ,NO
121,2022-09-28,89922143Y,4925.78,JPY,Tarjeta,8372.3,2022-09-28,24081.62,,,,,,,  ,NO
58,2025-03-17,22607688Y,-8100.52,GBP,Bizum,9436.34,2025-03-17,62674.66,,,,,,,  ,NO
23,2022-01-13,99634044N,5042.05,JPY,Tarjeta,9388.11,2022-01-13,52572.53,,,,,,,  ,NO
408,2025-11-03,37482283Q,-8753.73,GBP,Transferencia,9367.84,2025-11-03,54789.89,,,,,,,  ,NO
64,2024-07-07,69208921M,5284.67,USD,Retirada Efectivo,9807.41,2024-07-07,79113.11,,,,,,,  ,NO
176,2023-08-12,67984339G,-667.57,GBP,Bizum,8945.61,2023-08-12,29791.83,,,,,,,  ,NO
337,2022-05-18,93567674J,8561.05,GBP,Bizum,8561.05,2022-05-18,4567.45,,,,,,,  ,NO
432,2023-04-10,69208921M,1022.25,JPY,Transferencia,9763.15,2023-04-10,79113.11,,,,,,,  ,NO
48,2024-07-30,61315843O,9230.15,JPY,Tarjeta,9523.25,2024-07-30,44684.58,,,,,,,  ,NO
197,2024-12-12,61477537P,3536.65,USD,Retirada Efectivo,8143.61,2024-12-12,9512.78,,,,,,,  ,NO
486,2025-06-17,80204906U,2229.11,MXN,Bizum,9878.45,2025-06-17,104354.39,,,,,,,  ,NO
409,2025-06-03,85803281H,-2442.2,JPY,Transferencia,9175.08,2025-06-03,46894.52,,,,,,,  ,NO
85,2025-05-01,65048749J,-2815.17,JPY,Transferencia,9647.74,2025-05-01,21272.91,,,,,,,  ,NO
469,2023-04-29,81948006P,668.8,EUR,Tarjeta,8254.88,2023-04-29,2034.11,,,,,,,  ,NO
205,2024-02-09,67985410K,8045.44,USD,Retirada Efectivo,9226.28,2024-02-09,43306.99,,,,,,,  ,NO
425,2023-07-19,60480211I,-747.79,GBP,Bizum,8852.62,2023-07-19,39540.91,,,,,,,  ,NO
156,2022-06-09,38635760G,662.25,USD,Retirada Efectivo,9048.52,2022-06-09,6398.32,,,,,,,  ,NO
222,2025-12-27,98979591N,5820.19,EUR,Tarjeta,8683.11,2025-12-27,34874.52,,,,,,,  ,NO
166,2024-11-15,24798699O,-2390.8,JPY,Bizum,8876.0,2024-11-15,101248.24,,,,,,,  ,NO
120,2022-02-01,71695938R,-4224.5,JPY,Transferencia,9419.41,2022-02-01,16474.82,,,,,,,  ,NO
243,2022-06-12,58444637P,748.29,MXN,Tarjeta,8731.33,2022-06-12,48780.19,,,,,,,  ,NO
294,2023-03-06,69894839L,780.75,MXN,Transferencia,9798.34,2023-03-06,68820.15,,,,,,,  ,NO
91,2024-01-06,65974822Y,2627.1,MXN,Tarjeta,9488.11,2024-01-06,58025.01,,,,,,,  ,NO
434,2023-07-10,55729954K,-1634.94,USD,Bizum,9249.99,2023-07-10,22770.31,,,,,,,  ,NO
125,2024-03-01,66804125M,9825.27,JPY,Retirada Efectivo,9825.27,2024-03-01,63567.67,,,,,,,  ,NO
321,2024-01-23,42464509R,2552.05,GBP,Retirada Efectivo,9881.78,2024-01-23,88813.46,,,,,,,  ,NO
206,2023-11-12,71785707P,8661.62,EUR,Transferencia,9215.2,2023-11-12,84341.5,,,,,,,  ,NO
218,2025-02-28,56683315K,-8640.67,JPY,Transferencia,9141.04,2025-02-28,39886.42,,,,,,,  ,NO
212,2023-09-23,77685805W,2669.18,EUR,Bizum,9800.34,2023-09-23,92113.87,,,,,,,  ,NO
332,2023-04-05,91053792Y,2235.48,GBP,Tarjeta,9761.81,2023-04-05,79727.09,,,,,,,  ,NO
241,2023-05-02,46684466K,241.67,USD,Retirada Efectivo,9408.26,2023-05-02,46736.21,,,,,,,  ,NO
325,2025-11-17,80119101C,579.24,JPY,Transferencia,9929.32,2025-11-17,9769.36,,,,,,,  ,NO
231,2022-06-30,48033059N,4078.82,MXN,Retirada Efectivo,9793.88,2022-06-30,35955.75,,,,,,,  ,NO
408,2022-01-18,39970393T,2945.71,EUR,Transferencia,9367.84,2022-01-18,45134.68,,,,,,,  ,NO
35,2024-02-16,81363555W,3819.05,EUR,Tarjeta,9773.66,2024-02-16,60751.69,,,,,,,  ,NO
473,2025-01-02,63326259I,6168.37,EUR,Tarjeta,7784.92,2025-01-02,35067.75,,,,,,,  ,NO
434,2025-01-03,67311814Q,6832.75,USD,Tarjeta,9249.99,2025-01-03,104462.51,,,,,,,  ,NO
297,2024-10-23,47340154S,-131.87,MXN,Transferencia,9361.28,2024-10-23,54339.51,,,,,,,  ,NO
484,2023-09-05,35268535H,-3463.07,GBP,Bizum,9085.11,2023-09-05,55448.62,,,,,,,  ,NO
231,2024-12-05,83261846V,1493.39,USD,Transferencia,9793.88,2024-12-05,55100.53,,,,,,,  ,NO
316,2023-07-30,33841049D,4040.33,GBP,Transferencia,9408.72,2023-07-30,66510.54,,,,,,,  ,NO
28,2022-10-16,65177272J,8335.12,MXN,Bizum,9716.4,2022-10-16,15233.07,,,,,,,  ,NO
25,2024-10-19,37064270Z,3492.29,MXN,Tarjeta,9558.58,2024-10-19,37628.17,,,,,,,  ,NO
204,2024-06-16,70826344G,9074.97,GBP,Tarjeta,9074.97,2024-06-16,63003.1,,,,,,,  ,NO
442,2025-12-07,80168060H,-8256.04,MXN,Transferencia,9947.94,2025-12-07,25462.55,,,,,,,  ,NO
139,2023-03-14,34062550V,9790.69,MXN,Tarjeta,9790.69,2023-03-14,153228.02,,,,,,,  ,NO
310,2024-01-26,97882218O,4021.08,GBP,Bizum,9612.47,2024-01-26,34775.27,,,,,,,  ,NO
211,2024-03-14,91053792Y,1717.95,GBP,Retirada Efectivo,8495.78,2024-03-14,79727.09,,,,,,,  ,NO
177,2023-03-31,99783545O,605.96,JPY,Tarjeta,7416.87,2023-03-31,74418.77,,,,,,,  ,NO
450,2022-12-29,24780661N,7598.55,MXN,Retirada Efectivo,9973.23,2022-12-29,63197.41,,,,,,,  ,NO
286,2023-01-30,47340154S,5381.72,USD,Tarjeta,9955.52,2023-01-30,54339.51,,,,,,,  ,NO
26,2022-09-07,20048407G,-8553.72,GBP,Bizum,9009.11,2022-09-07,23288.95,,,,,,,  ,NO
176,2025-06-23,63326259I,784.47,GBP,Retirada Efectivo,8945.61,2025-06-23,35067.75,,,,,,,  ,NO
395,2024-08-29,38556204S,2412.85,EUR,Tarjeta,9094.64,2024-08-29,28633.54,,,,,,,  ,NO
153,2022-08-11,24798699O,2529.88,EUR,Retirada Efectivo,9696.12,2022-08-11,101248.24,,,,,,,  ,NO
470,2022-10-04,67985410K,7955.62,EUR,Retirada Efectivo,9613.17,2022-10-04,43306.99,,,,,,,  ,NO
379,2024-10-24,53195475C,9961.48,EUR,Transferencia,9961.48,2024-10-24,62054.91,,,,,,,  ,NO
136,2024-02-06,66197100C,4624.51,EUR,Transferencia,9947.51,2024-02-06,104429.47,,,,,,,  ,NO
377,2024-09-11,22722707F,2662.48,JPY,Tarjeta,9772.74,2024-09-11,37970.98,,,,,,,  ,NO
311,2023-09-06,85893364L,4641.25,USD,Retirada Efectivo,9928.08,2023-09-06,5630.4,,,,,,,  ,NO
356,2025-04-18,90524791R,6597.2,MXN,Bizum,8609.18,2025-06-28,35280.48,,,,,,,  ,NO
420,2023-03-11,55729954K,7440.5,USD,Retirada Efectivo,8347.65,2023-03-11,22770.31,,,,,,,  ,NO
22,2023-11-28,54627868G,4833.82,GBP,Retirada Efectivo,9711.49,2023-11-28,85677.26,,,,,,,  ,NO
284,2023-12-05,10419151C,9262.19,EUR,Tarjeta,9606.05,2023-12-05,97824.47,,,,,,,  ,NO
204,2024-08-29,14378536Y,6909.74,MXN,Bizum,9074.97,2024-08-29,44677.57,,,,,,,  ,NO
432,2024-04-22,45230141R,5517.11,JPY,Tarjeta,9763.15,2024-04-22,2416.53,,,,,,,  ,NO
61,2022-04-08,52050046W,301.38,JPY,Tarjeta,8134.2,2022-04-08,110449.41,,,,,,,  ,NO
18,2023-04-25,41479569W,5748.7,USD,Tarjeta,9190.38,2023-04-25,54850.88,,,,,,,  ,NO
231,2022-11-13,31503777O,5936.06,MXN,Bizum,9793.88,2022-11-13,44876.95,,,,,,,  ,NO
358,2024-08-25,81878650G,9486.41,GBP,Tarjeta,9593.55,2024-08-25,50152.65,,,,,,,  ,NO
444,2023-12-12,17601002I,9778.6,JPY,Bizum,9778.6,2023-12-12,27865.11,,,,,,,  ,NO
215,2022-06-24,30865514P,6739.62,JPY,Transferencia,9996.18,2022-06-24,37970.41,,,,,,,  ,NO
32,2025-12-24,47572186L,8071.46,EUR,Retirada Efectivo,9368.17,2025-12-24,45567.23,,,,,,,  ,NO
99,2024-12-04,38793760X,4746.55,GBP,Tarjeta,9695.16,2024-12-04,24465.01,,,,,,,  ,NO
66,2025-12-28,98434496L,-4681.87,USD,Transferencia,9716.82,2025-12-28,75927.32,,,,,,,  ,NO
177,2024-10-08,56515677C,7416.87,MXN,Retirada Efectivo,7416.87,2024-10-08,72077.42,,,,,,,  ,NO
44,2025-12-21,66308080Q,-6217.09,USD,Bizum,9729.73,2025-12-21,35723.6,,,,,,,  ,NO
427,2022-03-15,13915168D,5701.95,JPY,Transferencia,7790.88,2022-03-15,52224.65,,,,,,,  ,NO
22,2023-01-31,69894839L,6669.27,EUR,Tarjeta,9711.49,2023-01-31,68820.15,,,,,,,  ,NO
23,2022-05-27,35995857I,502.77,EUR,Retirada Efectivo,9388.11,2022-05-27,42782.18,,,,,,,  ,NO
53,2022-07-31,10419151C,9379.59,USD,Retirada Efectivo,9990.5,2022-07-31,97824.47,,,,,,,  ,NO
233,2022-05-28,80613360G,-7305.67,JPY,Bizum,9204.19,2022-05-28,52708.77,,,,,,,  ,NO
215,2025-03-04,44230993P,-4593.23,USD,Bizum,9996.18,2025-03-04,40002.61,,,,,,,  ,NO
433,2022-01-14,20512995B,5211.45,MXN,Retirada Efectivo,7485.9,2022-01-14,64231.92,,,,,,,  ,NO
250,2023-05-17,44230993P,5626.4,GBP,Tarjeta,9774.23,2023-05-17,40002.61,,,,,,,  ,NO
99,2022-12-02,67311814Q,5111.01,GBP,Tarjeta,9695.16,2022-12-02,104462.51,,,,,,,  ,NO
85,2024-07-15,31074993G,6010.46,USD,Retirada Efectivo,9647.74,2024-07-15,49922.81,,,,,,,  ,NO
296,2024-02-16,90445099B,7881.14,USD,Retirada Efectivo,8495.46,2024-02-16,96979.28,,,,,,,  ,NO
475,2025-03-04,45230141R,-4707.31,GBP,Bizum,9933.84,2025-03-04,2416.53,,,,,,,  ,NO
465,2022-12-19,37336145O,7191.87,GBP,Bizum,9944.29,2022-12-19,61776.09,,,,,,,  ,NO
101,2024-07-19,10693215L,638.21,EUR,Retirada Efectivo,9951.82,2024-07-19,32031.79,,,,,,,  ,NO
305,2024-04-21,86452313D,5050.59,JPY,Bizum,9821.14,2024-04-21,71588.78,,,,,,,  ,NO
84,2024-10-20,39483856X,9199.11,GBP,Retirada Efectivo,9199.11,2024-10-20,114409.6,,,,,,,  ,NO
390,2023-01-15,82092431A,5231.41,USD,Transferencia,9016.68,2023-01-15,44805.83,,,,,,,  ,NO
200,2025-12-05,53849312O,1208.03,MXN,Retirada Efectivo,8864.86,2025-12-05,35180.61,,,,,,,  ,NO
316,2025-03-24,99713332G,-8409.57,GBP,Transferencia,9408.72,2025-03-24,19472.84,,,,,,,  ,NO
97,2025-11-15,98185046S,-4038.09,EUR,Transferencia,9943.59,2025-11-15,72439.26,,,,,,,  ,NO
457,2025-06-21,39469908X,8216.02,USD,Tarjeta,9213.58,2025-06-21,26435.98,,,,,,,  ,NO
164,2022-07-23,89048735D,298.69,EUR,Tarjeta,9236.72,2022-07-23,52742.28,,,,,,,  ,NO
84,2023-03-25,81199383E,3350.25,GBP,Retirada Efectivo,9199.11,2023-03-25,75147.78,,,,,,,  ,NO
434,2022-10-22,19071019P,1559.89,JPY,Tarjeta,9249.99,2022-10-22,55672.52,,,,,,,  ,NO
119,2023-06-04,15978400U,3526.96,JPY,Retirada Efectivo,7722.92,2023-06-04,28676.87,,,,,,,  ,NO
379,2022-08-20,82819802R,-5290.59,GBP,Bizum,9961.48,2022-08-20,59707.22,,,,,,,  ,NO
27,2022-10-05,64801744U,4751.97,USD,Tarjeta,9275.12,2022-10-05,42640.5,,,,,,,  ,NO
461,2022-07-17,16279198R,7418.98,MXN,Retirada Efectivo,9994.81,2022-07-17,63748.26,,,,,,,  ,NO
257,2024-10-19,38635760G,2600.72,GBP,Retirada Efectivo,9928.53,2024-10-19,6398.32,,,,,,,  ,NO
197,2022-11-23,19365560P,2552.02,MXN,Tarjeta,8143.61,2022-11-23,88817.91,,,,,,,  ,NO
372,2022-02-02,64215755Y,3619.38,USD,Transferencia,9761.33,2022-02-02,66328.21,,,,,,,  ,NO
482,2024-08-07,67991472I,1625.17,EUR,Transferencia,7111.48,2024-08-07,33150.65,,,,,,,  ,NO
127,2025-11-22,79815932I,5408.37,USD,Transferencia,9555.58,2025-11-22,84917.16,,,,,,,  ,NO
316,2024-08-08,88506908Y,-6264.88,USD,Transferencia,9408.72,2024-08-08,71938.83,,,,,,,  ,NO
8,2023-11-05,38635760G,8592.89,JPY,Retirada Efectivo,8592.89,2023-11-05,6398.32,,,,,,,  ,NO
216,2022-07-19,44665685B,5095.73,USD,Tarjeta,9658.19,2022-07-19,52294.62,,,,,,,  ,NO
368,2022-01-16,51633515E,8566.38,MXN,Tarjeta,9652.37,2022-01-16,37696.12,,,,,,,  ,NO
99,2024-11-16,42464509R,4220.28,MXN,Tarjeta,9695.16,2024-11-16,88813.46,,,,,,,  ,NO
434,2023-07-24,88108216O,-5263.72,JPY,Transferencia,9249.99,2023-07-24,-6689.51,,,,,,,  ,NO
191,2023-02-17,69920551Z,4297.22,MXN,Retirada Efectivo,9744.86,2023-02-17,42994.67,,,,,,,  ,NO
357,2023-08-21,65909858K,9209.57,MXN,Retirada Efectivo,9834.41,2023-08-21,33008.91,,,,,,,  ,NO
493,2024-06-21,72910747G,1004.66,MXN,Tarjeta,9931.9,2024-06-21,118554.45,,,,,,,  ,NO
490,2022-12-03,61315843O,9176.66,USD,Tarjeta,9881.82,2022-12-03,44684.58,,,,,,,  ,NO
463,2023-10-22,42076321H,1622.65,GBP,Retirada Efectivo,9882.95,2023-10-22,60433.64,,,,,,,  ,NO
335,2025-10-22,94713378U,6808.77,USD,Retirada Efectivo,9552.24,2025-10-22,81860.85,,,,,,,  ,NO
406,2024-01-19,82374465N,3928.21,USD,Transferencia,9963.71,2024-01-19,57329.87,,,,,,,  ,NO
449,2025-04-07,72188877U,9271.48,USD,Transferencia,9636.66,2025-04-07,66114.96,,,,,,,  ,NO
407,2023-09-08,75203761P,5826.54,EUR,Tarjeta,7389.68,2023-09-08,45877.27,,,,,,,  ,NO
192,2023-04-18,30413519G,8106.04,GBP,Retirada Efectivo,9970.61,2023-04-18,71522.95,,,,,,,  ,NO
438,2022-08-11,99748825Z,2423.87,GBP,Tarjeta,9952.04,2022-08-11,36344.37,,,,,,,  ,NO
335,2024-04-20,76988503U,8008.87,MXN,Retirada Efectivo,9552.24,2024-04-20,74954.23,,,,,,,  ,NO
114,2024-07-16,78634588H,3313.41,MXN,Tarjeta,9189.26,2024-07-16,75120.85,,,,,,,  ,NO
455,2025-05-27,47200741I,1573.7,MXN,Tarjeta,9560.46,2025-05-27,30194.75,,,,,,,  ,NO
206,2025-08-15,98052728Y,2388.66,EUR,Tarjeta,9215.2,2025-08-15,63111.42,,,,,,,  ,NO
403,2024-10-01,67985410K,-8723.2,MXN,Bizum,9164.9,2024-10-01,43306.99,,,,,,,  ,NO
334,2022-11-13,50114986X,3908.91,USD,Retirada Efectivo,9919.67,2022-11-13,50848.29,,,,,,,  ,NO
382,2022-05-17,53195475C,178.68,JPY,Retirada Efectivo,8274.34,2022-05-17,62054.91,,,,,,,  ,NO
414,2024-09-19,51633515E,-6730.38,GBP,Transferencia,9152.02,2024-09-19,37696.12,,,,,,,  ,NO
259,2024-10-15,65048749J,-6604.67,EUR,Transferencia,9808.37,2024-10-15,21272.91,,,,,,,  ,NO
149,2023-07-30,63792177M,744.69,MXN,Retirada Efectivo,9566.29,2023-07-30,38000.94,,,,,,,  ,NO
194,2023-03-24,12251338R,-7132.07,GBP,Transferencia,9789.33,2023-03-24,31993.12,,,,,,,  ,NO
428,2023-10-18,35884733V,7867.32,MXN,Retirada Efectivo,9626.67,2023-10-18,59095.83,,,,,,,  ,NO
60,2022-04-03,30121964A,5042.91,JPY,Tarjeta,9556.07,2022-04-03,62031.34,,,,,,,  ,NO
8,2024-03-09,65341919Z,5507.59,JPY,Bizum,8592.89,2024-03-09,42844.22,,,,,,,  ,NO
57,2022-10-08,39586191O,2236.08,EUR,Tarjeta,9933.3,2022-10-08,38407.29,,,,,,,  ,NO
382,2022-02-28,31503777O,5151.23,MXN,Tarjeta,8274.34,2022-02-28,44876.95,,,,,,,  ,NO
171,2022-05-10,67220459C,3788.44,USD,Retirada Efectivo,9865.87,2022-05-10,90599.75,,,,,,,  ,NO
454,2022-01-24,44847034R,5363.56,GBP,Tarjeta,9469.43,2022-01-24,63224.42,,,,,,,  ,NO
485,2024-03-15,78047700S,7781.63,MXN,Retirada Efectivo,9505.25,2024-03-15,57003.06,,,,,,,  ,NO
241,2022-04-20,63700403P,4269.39,USD,Tarjeta,9408.26,2022-04-20,42746.29,,,,,,,  ,NO
416,2024-07-04,94271893R,2136.35,JPY,Retirada Efectivo,9914.89,2024-07-04,50315.76,,,,,,,  ,NO
341,2022-07-14,30413519G,4230.31,EUR,Tarjeta,9835.49,2022-07-14,71522.95,,,,,,,  ,NO
158,2025-05-09,67985410K,-1343.65,JPY,Transferencia,9913.85,2025-05-09,43306.99,,,,,,,  ,NO
261,2023-10-11,85481219Y,4753.14,USD,Bizum,9932.49,2023-10-11,55678.66,,,,,,,  ,NO
488,2023-06-08,70331707E,5966.73,USD,Retirada Efectivo,8161.93,2023-06-08,91870.56,,,,,,,  ,NO
331,2022-06-17,20512995B,9461.51,GBP,Retirada Efectivo,9646.24,2022-06-17,64231.92,,,,,,,  ,NO
302,2022-09-27,72910747G,9902.77,EUR,Transferencia,9902.77,2022-09-27,118554.45,,,,,,,  ,NO
213,2022-11-15,49110272T,7158.71,USD,Tarjeta,9946.46,2022-11-15,57770.44,,,,,,,  ,NO
173,2024-07-07,58474916V,7176.45,GBP,Tarjeta,9898.88,2024-07-07,115140.49,,,,,,,  ,NO
118,2025-06-05,44122229Q,984.81,JPY,Retirada Efectivo,8858.23,2025-06-05,65567.66,,,,,,,  ,NO
330,2025-10-25,38803722E,2131.85,EUR,Tarjeta,8946.12,2025-10-25,28077.39,,,,,,,  ,NO
170,2024-09-18,80168060H,4869.34,USD,Tarjeta,9826.23,2024-09-18,25462.55,,,,,,,  ,NO
110,2022-02-15,78684497I,9165.09,JPY,Tarjeta,9465.55,2022-02-15,78778.49,,,,,,,  ,NO
143,2025-07-07,12152426J,-401.29,JPY,Transferencia,8918.0,2025-07-07,34125.25,,,,,,,  ,NO
183,2025-12-15,88953380U,4015.2,MXN,Tarjeta,9511.54,2025-12-15,93512.16,,,,,,,  ,NO
46,2025-09-02,56394628K,4117.57,JPY,Retirada Efectivo,9709.25,2025-09-02,27863.8,,,,,,,  ,NO
180,2024-11-03,37307448G,1258.68,USD,Bizum,9706.98,2024-11-03,50153.3,,,,,,,  ,NO
98,2025-05-17,11935632C,8272.23,MXN,Retirada Efectivo,9236.65,2025-05-17,47000.62,,,,,,,  ,NO
175,2024-06-15,39953028Q,-9493.0,GBP,Transferencia,9887.41,2024-06-15,35817.53,,,,,,,  ,NO
101,2023-05-07,71940926G,7642.5,USD,Tarjeta,9951.82,2023-05-07,131111.79,,,,,,,  ,NO
390,2025-11-28,83007456X,7803.24,EUR,Tarjeta,9016.68,2025-11-28,37416.6,,,,,,,  ,NO
37,2023-08-24,35138260L,7105.28,EUR,Tarjeta,9731.65,2023-08-24,57705.21,,,,,,,  ,NO
54,2024-10-09,53195475C,-5814.01,EUR,Bizum,9325.37,2024-10-09,62054.91,,,,,,,  ,NO
188,2025-03-18,46424951P,3523.4,JPY,Retirada Efectivo,9457.29,2025-03-18,30820.2,,,,,,,  ,NO
134,2024-08-11,12251338R,6171.36,USD,Tarjeta,8187.96,2024-08-11,31993.12,,,,,,,  ,NO
291,2023-12-31,50503193C,-534.41,JPY,Bizum,9941.62,2023-12-31,93882.01,,,,,,,  ,NO
444,2023-05-17,98979591N,5886.44,USD,Transferencia,9778.6,2023-05-17,34874.52,,,,,,,  ,NO
329,2024-03-19,98755356T,2403.32,GBP,Retirada Efectivo,8282.5,2024-03-19,90143.47,,,,,,,  ,NO
239,2022-06-29,35303150G,4436.82,JPY,Retirada Efectivo,9849.44,2022-06-29,84477.75,,,,,,,  ,NO
455,2024-03-03,92952828G,8960.02,EUR,Retirada Efectivo,9560.46,2024-03-03,30626.77,,,,,,,  ,NO
425,2023-02-21,28281172M,-2776.42,GBP,Transferencia,8852.62,2023-02-21,35183.85,,,,,,,  ,NO
262,2024-12-30,81009052B,9423.87,GBP,Retirada Efectivo,9423.87,2024-12-30,59510.19,,,,,,,  ,NO
487,2025-03-16,50503193C,8849.86,GBP,Tarjeta,9023.45,2025-03-16,93882.01,,,,,,,  ,NO
90,2024-08-09,32309591N,7616.42,EUR,Bizum,9912.94,2024-08-09,41848.23,,,,,,,  ,NO
300,2024-04-25,63924815X,9900.01,USD,Tarjeta,9900.01,2024-04-25,70238.85,,,,,,,  ,NO
389,2022-09-06,58474916V,3479.33,MXN,Tarjeta,9225.83,2022-09-06,115140.49,,,,,,,  ,NO
198,2024-05-23,51633515E,8729.36,EUR,Retirada Efectivo,9750.1,2024-05-23,37696.12,,,,,,,  ,NO
75,2023-08-15,33058655B,814.68,GBP,Tarjeta,9954.67,2023-08-15,61215.88,,,,,,,  ,NO
159,2022-03-31,90538081O,5000.34,MXN,Bizum,9422.4,2022-03-31,44668.43,,,,,,,  ,NO
36,2025-10-19,13915168D,2046.1,EUR,Tarjeta,9980.03,2025-10-19,52224.65,,,,,,,  ,NO
434,2024-06-12,68317412P,9249.99,JPY,Retirada Efectivo,9249.99,2024-06-12,64639.64,,,,,,,  ,NO
208,2025-08-22,64645452B,-9359.78,MXN,Transferencia,9047.02,2025-08-22,43110.07,,,,,,,  ,NO
380,2023-07-21,32545131W,7108.38,MXN,Retirada Efectivo,9982.46,2023-07-21,99778.64,,,,,,,  ,NO
95,2022-03-22,62165609E,725.72,USD,Transferencia,8834.65,2022-03-22,21539.36,,,,,,,  ,NO
68,2024-04-06,85968337D,6312.14,GBP,Retirada Efectivo,9593.71,2024-04-06,29692.47,,,,,,,  ,NO
53,2022-02-08,35547598O,4771.54,JPY,Tarjeta,9990.5,2022-02-08,72642.52,,,,,,,  ,NO
226,2023-10-06,45689995U,7950.92,MXN,Retirada Efectivo,9292.57,2023-10-06,116417.27,,,,,,,  ,NO
391,2023-04-18,33841049D,9702.67,EUR,Tarjeta,9702.67,2023-05-05,66510.54,,,,,,,  ,NO
201,2025-02-01,54500718X,8133.66,JPY,Bizum,8856.54,2025-02-01,22647.46,,,,,,,  ,NO
223,2025-11-29,82092431A,4721.99,USD,Bizum,7822.53,2025-11-29,44805.83,,,,,,,  ,NO
107,2025-03-24,91182963E,-8194.34,USD,Bizum,9898.68,2025-03-24,28182.91,,,,,,,  ,NO
104,2025-11-17,56278577Q,3367.88,GBP,Retirada Efectivo,9160.96,2025-11-17,29688.68,,,,,,,  ,NO
330,2022-01-11,38482531J,6793.6,GBP,Retirada Efectivo,8946.12,2022-01-11,75397.08,,,,,,,  ,NO
140,2024-06-18,71785707P,6773.43,EUR,Retirada Efectivo,9693.86,2024-06-18,84341.5,,,,,,,  ,NO
45,2022-04-11,94673777D,-5372.97,USD,Transferencia,9866.6,2022-04-11,63576.41,,,,,,,  ,NO
